
modi,Tue May 06 11:58:33 +0000 2014,"What chutiyapa! These illiterate people are smarter than you! ""@malviyamit: #AAP is telling illiterate people that #Modi's symbol is Jhaadu.",,6374,0,1,0
modi,Tue May 06 11:55:57 +0000 2014,Urban Poor's Problems a Big Challenge Before New Government - http://t.co/NxiFIqJ9FR #Modi #BJP #Economy,Chennai,361397,0,0,1
modi,Tue May 06 11:55:41 +0000 2014,बीतते दिनों से यह सिद्ध होता जा रहा है कि चुनाव सिर्फ #Modi vs Modi होता जा रहा है बाकी सारी पार्टीयाँ पीछे भाग रही है।,Delhi,24,0,0,0
modi,Tue May 06 11:55:22 +0000 2014,"""@dna Elections 2014: Kapil Sibal accuses Narendra Modi of ""destroying freedom of press"" http://t.co/ckaxLG8Ohr""
lol
#ChaltaHai
#Modi",,1367,0,0,0
modi,Tue May 06 11:54:45 +0000 2014,@LalitKModi just the beginning of Modi (fied) effect started from RCA 😉 #Modi #Lalitkmodi,chennai ,184,0,0,0
modi,Tue May 06 11:52:23 +0000 2014,#Varanasi277 ready for Varanasi..#Varanasi #modi #aajtak #Election2014 http://t.co/yqD2xA5P6y,New Delhi,330,0,0,0
modi,Tue May 06 11:51:52 +0000 2014,Before joining politics #Modi used to breed moths. He was then known as 'Moth ka Saudagar'.,Goa in Heart,459,0,0,0
modi,Tue May 06 11:50:23 +0000 2014,"'Maut ka Saudagar' to 'Chai-wala' to 'neech Rajneeti', #Modi has a thing with turning the tables on.",Goa in Heart,459,0,0,1
modi,Tue May 06 11:50:07 +0000 2014,"one can support #Modi only when they feel truly indian, for this nation to thrive. Many of xtians/muslims dont feel so. neither italians","Zurich, Switzerland",450,2,2,0
modi,Tue May 06 11:50:04 +0000 2014,Will Not Let #Modi Become the PM: Mehdi Hasan - http://t.co/WBV4L3dF35 (Video),Chennai,361397,0,2,2
modi,Tue May 06 11:49:51 +0000 2014,कांग्रेस ने बौखलाहट में अपना राजनीतिक स्तर इतना गिरा लिया है कि #RaGa को अपनी सभाओं में #Modi की मिमिक्री करनी पड़ रही है।,Delhi,24,0,0,0
modi,Tue May 06 11:48:31 +0000 2014,#Management: Our Mission Is Simple - Balance! Bringing BalanceOfPower To Make Cat #Putin's #NavoDream Come True #Modi http://t.co/VXlYOAh93z,Delhi Mumbai Kolkata Chennai,55520,0,0,0
modi,Tue May 06 11:48:01 +0000 2014,Ws surprised to c people crowded to see #modi on tv at cafe today. Then realized they were all standing at biryani counter jus below telly!,"Bengaluru South, India",632,0,0,0
modi,Tue May 06 11:47:49 +0000 2014,"#AAP is running a mischievous campaign in #Kashi, especially rural areas. They are telling illiterate people that #Modi's symbol is Jhaadu.",भारत,2590,14,65,9
modi,Tue May 06 11:44:01 +0000 2014,I think the Rajasthan Cricket Board misunderstood the #AbKiBarModiSarkar slogan. Ended up electing the wrong #Modi. @BCCI,"Toronto, Canada",167,0,0,0
modi,Tue May 06 11:43:47 +0000 2014,UPA2 wanted High court judge to probe #Snoopgate irony is now Two sitting judge will probe into #Snoopgate #Modi ji ye kya hogaya.,,353,0,0,0
modi,Tue May 06 11:43:18 +0000 2014,As if 'we support Modi because Sunnis hate Modi' is a good enough reason to support Modi #modi,"Dubai, United Arab Emirates",413,0,0,0
modi,Tue May 06 11:43:06 +0000 2014,"http://t.co/t7LO2hP8xT -  अगर देश मे लानी है विकास की रफ़्तार, तो लाईये अबकी बार #Modi सरकार। http://t.co/oAuDZi0US9 http://t.co/3Tuwr5rIc1",India,18992,2,3,2
modi,Tue May 06 11:42:15 +0000 2014,"Current GROUND REALITY in Varanasi, by local ppl: Arvind Kejriwal vs #Modi, Ravish Kumar, NDTV
watch:... http://t.co/wlzPthhMAo","New Delhi, India",517,0,0,0
modi,Tue May 06 11:41:13 +0000 2014,"#Himachal, use this profile pic to support a strong,decisive #Modi govt @ShainaNC @MrsGandhi  @bjphimachal
@BJP4India http://t.co/6FvKsBIa9S",,1267,5,4,0
modi,Tue May 06 11:40:27 +0000 2014,"@sonaliranade @sardesairajdeep Even before becoming PM, #Modi is Demolishing ElectnCommn so wat next after he bcoms PM - SC ??? #Shame4India","Mumbai, India",2208,0,0,0
modi,Tue May 06 11:39:35 +0000 2014,america ka president darta hai up ke youth se Lol if dis person is goin to be pm bhagwan bachaye he is So dumb #mirzapur #144inAmethi #modi,,67,1,3,0
modi,Tue May 06 11:39:12 +0000 2014,"#China, #India May Come Closer if #Modi Becomes PM: Chinese Daily - http://t.co/Fiq9wLfmyf http://t.co/J8PsxWdeHN",Chennai,361397,1,2,0
modi,Tue May 06 11:37:09 +0000 2014,@bwoyblunder @KiranKS Correction. #Ambani is one among the 100s of backers. thats it. #Mukesh cant dictate terms to #Modi. #Congress #BJP,New Delhi,1611,0,0,0
modi,Tue May 06 11:36:54 +0000 2014,"@sardesairajdeep are there any positive
 surprises for @narendramodi? If not I hope there are no negative surprises. #MODI Wave 2014",Mumbai & Jaipur,83,0,0,0
modi,Tue May 06 11:36:26 +0000 2014,#Modi Government Will Put India Back on Track: #Jaitley -http://t.co/zi390UHFdW http://t.co/6RfZVILQGg,Chennai,361397,0,3,0
modi,Tue May 06 11:34:38 +0000 2014,#modi interview. Full text http://t.co/zdt02melir,Pune India,555,0,1,0
modi,Tue May 06 11:32:48 +0000 2014,"#AAP is running a mischievous campaign in #Kashi, especially rural areas. They are telling illiterate people that #Modi's symbol is Jhaadu.","Prayagraj, Delhi, Bengaluru",275724,45,259,42
modi,Tue May 06 11:31:45 +0000 2014,@seemagoswami When the meant #Modi wave did you know it actually meant Lalit #Modi Desert Storm?,,372,0,0,0
modi,Tue May 06 11:31:20 +0000 2014,"Wish we had a leader who:
-was the age of RaGa
-had diplomatic excellence of Vajpayee 
-Leadership of #modi
-Simplicity of @manoharparrikar","Bengaluru South, India",632,0,0,0
modi,Tue May 06 11:30:21 +0000 2014,"when #Modi  Speaks The other pollititions are like they should go back to school .. that #MakesMeSmile
#NaMo","Rewa, Bharat(India)",236,0,0,0
modi,Tue May 06 11:28:52 +0000 2014,"To me #Snoopgate is less #modi and more #privacy. But then if it is true, are we left with any choice of a good leader?","Bengaluru South, India",632,0,0,0
modi,Tue May 06 11:26:30 +0000 2014,@narendramodi lost respect for #modi after being a great fan with this stupid and low remark.. original class matters n u no differnt,"Bangalore,India",73,0,0,0
modi,Tue May 06 11:25:45 +0000 2014,"झूठे राजनीतिज्ञ हैं मोदी : मुलायम 
#Modi #Mulayam",New Delhi,7721,1,0,0
modi,Tue May 06 11:24:45 +0000 2014,"#Snoopgate #SC पहुंचा पीड़ि‍ता का परि‍वार कहा, हमें नहीं करानी कोई जांच http://t.co/Ft0iOKqf1c #haribhoomi #probe #modi #amitshah #gujrat","New Delhi, India",2946,0,0,0
modi,Tue May 06 11:24:37 +0000 2014,"पत्थर में भगवान देखना हमारा आध्यात्म है, पुतले में प्रधान मंत्री देखना दुर्भाग्य.. 
#AbKiBaarModiSarkaar #Modi #BJP http://t.co/1lWkbyCpHW","MP, Bharat",2727,0,1,1
