NarendraModi,Tue May 06 11:09:36 +0000 2014,@Women4NaMo4PM  Do you think #NarendraModi will be the next PM of India? New infographic showing candidate profiles http://t.co/221GyECCH6,Andaman & Nicobar Islands,3827,0,0,0
modi,Tue May 06 11:44:01 +0000 2014,I think the Rajasthan Cricket Board misunderstood the #AbKiBarModiSarkar slogan. Ended up electing the wrong #Modi. @BCCI,Andaman & Nicobar Islands,167,0,0,0
NarendraModi,Fri May 09 10:14:11 +0000 2014,#NarendraModi people of Varanasi are seeking anarchy and chaos by choosing AAP. Not yet learned from Delhi fiasco. Not too late even now.,Andaman & Nicobar Islands,838,0,0,0
BJP4India,Sun May 04 15:37:37 +0000 2014,MT @OperationMaro: :FREE #MARO’ #Modi #Gandhi #BJP #BJP4India #INCIndia #INC #AAP  @Striscia @htTweets #BBCPanorama  http://t.co/5lewR0zyly,Andaman & Nicobar Islands,1486,0,0,0
bjp,Wed Apr 30 10:47:00 +0000 2014,"दिग्विजय सिंह ने अमृता से संबंध कबूल किया - http://t.co/rGpSw5ny2p
 #news #digvijay #congress #bjp #NDA #UPA... http://t.co/eG9LRFNomI",Andaman & Nicobar Islands,6160,0,0,0
NarendraModi,Sun Mar 30 09:17:05 +0000 2014,LIVE #Adarsh shows the attitude of #Congress towards our heroes and our armed forces: #NarendraModi,Andaman & Nicobar Islands,42235,0,0,0
WeWantModi,Thu May 01 20:11:51 +0000 2014,"@neha_aks wow dats cool ;-) thnx 4 sch nyc info
 #AbKiBaarModiSarkaar #WeWantModi",Andaman & Nicobar Islands,32478,0,0,0
modi,Tue May 06 11:58:33 +0000 2014,"What chutiyapa! These illiterate people are smarter than you! ""@malviyamit: #AAP is telling illiterate people that #Modi's symbol is Jhaadu.",Andaman & Nicobar Islands,6374,0,1,0
bjp,Tue May 06 10:50:57 +0000 2014,@MrsGandhi @im_javedkhan @brownbrumby Complainant has been threatened to keep quiet by #BJP #NarendraModi Goons.,Andaman & Nicobar Islands,813,0,0,0
NarendraModi,Tue May 06 11:47:26 +0000 2014,@kavita_krishnan @SreenivasanJain #NarendraModi won't answer also as he loves to snoop into ladies lives. #Brahmachari,Andaman & Nicobar Islands,813,0,0,0
BJP4India,Mon May 05 07:34:23 +0000 2014,#Trending #indianelections #bjp4india https://t.co/GolUWvL46W http://t.co/76Cusd3TmB,Andaman & Nicobar Islands,13,0,0,0
modi,Fri May 09 11:21:27 +0000 2014,"""तू बिना पैसों के भीड़ क्यूँ नहीं जुटा पता ?""  #Ambani to #Modi 

#AAPWaveInKashi",Andaman & Nicobar Islands,393,1,0,0
WeWantModi,Thu May 08 07:01:52 +0000 2014,@satishmohite @ashokepandit vinas kale viprith budhi. Jab Kutte ki moat aati hai vo sher ki taraf bhagtha ha #abkibaarmodisarkar #WeWantModi,Andaman & Nicobar Islands,25,0,0,0
NarendraModi,Fri May 09 11:22:32 +0000 2014,"#ModiSpeaksToArnab: 10 Key Moments Where #NarendraModi Silenced #ArnabGoswami.
Check Here http://t.co/pcMelBX3WM",Andaman & Nicobar Islands,8,0,0,0
namo,Fri May 09 11:22:11 +0000 2014,Viral Video of #Namo Dancing with Obama !! http://t.co/KDbUQmlgvd #Modi #NamoSpeaksToArnab #Vijay @abdullah_omar,Andaman & Nicobar Islands,3,0,0,0
bjp,Mon May 12 11:13:47 +0000 2014,"Amazing pic showing who will benefit if #BJP or #INC win!

#Verdict2014 #AlwaysWithCongress #Vote4Kejriwal http://t.co/XPHizyDAgi",Andaman & Nicobar Islands,1,0,0,0
NarendraModi,Mon May 12 08:57:14 +0000 2014,#NarendraModi calls for a state legislative meeting in Gujarat tomorrow » The Indian Republic http://t.co/C5xixRfkbu,Andaman & Nicobar Islands,643,0,0,0
modi,Sun Mar 30 11:29:05 +0000 2014,"#Modi in #Bijapur: Those who love to stick to power, can't fight corruption",Andaman & Nicobar Islands,3196107,4,3,0
bjp,Sun Mar 30 11:40:48 +0000 2014,Making people of Haryana more powerful   #BishnoiNaMoinHaryana  #HJC #BJP,Andaman & Nicobar Islands,8,0,2,0
bjp,Sun Mar 30 11:34:05 +0000 2014,Hooda failed to give a Separate Gurudwara committee for Haryana.   #BishnoiNaMoinHaryana  #HJC #BJP,Andaman & Nicobar Islands,19,0,2,0
NarendraModi,Sun Mar 30 11:32:56 +0000 2014,"in our country have been harping about. Talent at full display. Brilliant, articulate and tech-savvy. #NarendraModi",Andaman & Nicobar Islands,154,0,0,0
GharGharModi,Sun Mar 30 09:20:10 +0000 2014,BJP's 1/3rd criminals can take on criminals of other parties anyday #GharGharModi,Andaman & Nicobar Islands,122,0,0,0
modi,Sat May 03 10:50:07 +0000 2014,@Zids_1991 Really Shocked - Terrorists kill 23 in #Assam for not voting for #Bodos &amp; BODO FRONT SUPPORTING #MODI  http://t.co/YYS7NvsHvR,Andaman & Nicobar Islands,8976,0,1,0
AbKiBaarModiSarkaar,Sat May 03 11:45:48 +0000 2014,Rub Off Power Cut - http://t.co/2jY1YuCi2P #AbKiBaarModiSarkaar,Andaman & Nicobar Islands,24601,1,1,0
NarendraModi,Sat May 03 08:59:43 +0000 2014,#Rudrapur (Uttarakhand): #NarendraModi addressing a rally http://t.co/jRB22cUizN,Andaman & Nicobar Islands,1543,0,0,0
modi,Wed Apr 30 11:56:17 +0000 2014,"#Modi violated Election rule. Plz lodge Complaint to Election Commission at 
ceo_gujarat@eci.gov.in &amp;  vs.sampath@eci.gov.in

#Elections2014",Andaman & Nicobar Islands,8976,0,0,0
bjp,Wed Apr 30 11:13:10 +0000 2014,#modi को हो सकती है दो साल की जेल #EC कड़ी कार्रवाई के मूड में http://t.co/eZFzuGTPu0 … #haribhoomi #vote #election2014 #BJP #Congress #news,Andaman & Nicobar Islands,17,0,0,0
AbKiBaarModiSarkaar,Wed Apr 30 11:21:24 +0000 2014,"Rahul Gandhi's  Idea of Women Empowerment actually implement by Diggy. 
#DigvijaySingh” #AbKiBaarModiSarkaar #abkibaar300paar",Andaman & Nicobar Islands,197,3,4,0
namo,Wed Apr 30 11:58:29 +0000 2014,"#congress thinktank go thru d rule of #ec code #namo @narendramodi was addressin d media with lotus insignia ,100m away frm pollin stn",Andaman & Nicobar Islands,14870,2,4,0
BJP4India,Tue Apr 29 09:03:20 +0000 2014,#Trending #indianelections #bjp4india https://t.co/CDGrRToO1s http://t.co/kVkqnAXxM3,Andaman & Nicobar Islands,13,2,114,0
namo,Sun Mar 30 10:41:50 +0000 2014,मोदी लहर में तिनकों का पता भी नहीं...लहर का वेग बढ़ता ही जा रहा है। #NaMo,Andhra Pradesh,2930,1,2,0
WeWantModi,Tue Apr 29 13:12:42 +0000 2014,Laloo's worst defect is his perpetual defect is his moral obliquity. None cares what Laloo says about #NaMo. #WeWantModi,Andhra Pradesh,2930,0,1,0
bjp,Sat May 03 10:58:08 +0000 2014,"""@ippatel: With Delhi #BJP leader Smt. Arti Mehra Ji at India News Studio. http://t.co/QNmglHyjbb"" @timesnow",Andhra Pradesh,3471,0,0,0
modi,Fri May 09 11:49:18 +0000 2014,"@C_h_i_r_U Officially #MNS supporting #Modi only not #NDA, I don't know about #SS you can see #ArnabVsRajThackrey interview recent one :D",Andhra Pradesh,1442,0,0,0
bjp,Fri May 09 11:36:02 +0000 2014,"@C_h_i_r_U No, 50% 50% Chances are #Modi also giving hints of wanted to allaince with #DIDI and #Didi said I won't support #BJP #Come16May",Andhra Pradesh,1442,1,1,2
AbKiBaarModiSarkaar,Tue May 06 09:26:32 +0000 2014,"@HinduDefense @ArvindKejriwal ko yahi roti khilao...tab usko bhi pata chal jayega..
#AbKiBaarModiSarkaar",Andhra Pradesh,726,0,0,0
NarendraModi,Tue May 06 09:04:42 +0000 2014,Narendra Modi following Rajinikanth on Twitter.read more@ http://t.co/sPmqJEuhK1 #NarendraModi #rajinikanthontwitter http://t.co/orHvgKwBbf,Andhra Pradesh,53121,0,1,0
AbKiBaarModiSarkaar,Fri May 09 11:35:23 +0000 2014,"@nice_indian @ANI_news बहुत कटीली नचनिया है  बहुत ज़ोरदार नाचती है सरदार
#AbKiBaarModiSarkaar",Andhra Pradesh,726,0,0,0
AbKiBaarModiSarkaar,Fri May 09 11:31:30 +0000 2014,@nanditathhakur उनके पास अब कोई चारा ही नही बचा है. सिर्फ @ArvindKejriwal 16 मई को मानेगा #AbKiBaarModiSarkaar,Andhra Pradesh,726,0,0,0
AbKiBaarModiSarkaar,Fri May 09 11:18:40 +0000 2014,"@timesnow 12 ho ya 16..koi farak nhi padta hai yaar
#AbKiBaarModiSarkaar",Andhra Pradesh,726,1,0,0
AbKiBaarModiSarkaar,Fri May 09 10:49:34 +0000 2014,"BJP इफेक्‍ट, सेंसेक्‍स 23 हजार पार 
ज़ोर से बोलो.... अबकी बार मोदी सरकार 
#AbKiBaarModiSarkaar",Andhra Pradesh,726,0,0,0
namo,Fri May 09 11:39:36 +0000 2014,@kavita_krishnan Y do u think #Namo should be asked 4 every violence in d country? Y don't u Ask the concerned govts like UP and Assam?,Andhra Pradesh,111,0,0,0
modi,Mon May 12 10:50:59 +0000 2014,"Intel #Sickulars write tomes on Y not #Namo4PM.. wish dey write Y some ""X"" is Btr thn #Modi as PM.. Tht ""X"" bng #RaGa #Amma #didi #Maya etal",Andhra Pradesh,216,0,0,0
namo,Mon May 12 10:35:12 +0000 2014,@MalikAshok @Sootradhar My guess is... he would be a very very strong contender for BJP's PM candidate in 2024. #NaMo was prabhari of MPCG,Andhra Pradesh,854,0,0,0
bjp,Sun Mar 30 11:54:30 +0000 2014,@im_kv @AamAadmiParty on TOP on social Media..#Aap True supporter downplayed the #BJP paid worker. @aartic02 @JoinAAP http://t.co/tNuuSMc8P7,Andhra Pradesh,1786,0,0,0
namo,Sun Mar 30 11:01:58 +0000 2014,"NAMO in Bijapur (katanataka) !! Super song played on #namo ..
@bjpkarnataka @BSYBJP",Andhra Pradesh,126,0,0,0
bjp,Sat May 03 11:36:25 +0000 2014,#BJP urges #CEC to take action against #Rahul for provocative remarks: Continue Reading @ http://t.co/coUjEOxgbt @BJP4India @narendramodi,Andhra Pradesh,1292,0,0,0
NarendraModi,Sat May 03 10:00:21 +0000 2014,#NarendraModi tweets that he is sad about #Doordarshan | http://t.co/Tz8caJAdt7 http://t.co/PBtpbGm6MI,Andhra Pradesh,1090,0,0,0
namo,Sat May 03 10:01:19 +0000 2014,"Om #NaMo song - English Version. 

Narendra Modi, Rajasekhar. Music by Achu Rajamani. http://t.co/uyQS2oOWR0",Andhra Pradesh,66,0,0,0
bjp,Wed Apr 30 11:48:34 +0000 2014,"The #BJP system is to let the #poor, the #farmers, and the #businessmen work but the rewards go to only few rich #people.",Andhra Pradesh,386,0,0,0
bjp,Wed Apr 30 10:37:04 +0000 2014,Ec announces that Chandra babu vote is invalid as he disclosed publicly that he casted vote for #BJP,Andhra Pradesh,3405,0,1,0
AbKiBaarModiSarkaar,Wed Apr 30 10:57:44 +0000 2014,#AbKiBaarModiSarkaar http://t.co/i2LnmyRIR8,Andhra Pradesh,4562,0,1,0
namo,Wed Apr 30 11:50:09 +0000 2014,@Shreyansh_Joshi #NaMo,Andhra Pradesh,110,0,0,1
BJP4India,Tue Apr 29 20:06:34 +0000 2014,@buzzindelhi Many congratulations Sir!! Proud of your contributions to #Mission272 #BJP4India &amp; #AbKiBaarModiSarkaar,Andhra Pradesh,854,0,0,0
modi,Mon May 12 11:40:38 +0000 2014,"BJP washed away in the Municipal election, even #Modi factor does not work for party. NaMo tweeted that result is... http://t.co/ZNV4TEOJ2g",Andhra Pradesh,2377,2,2,1
AbKiBaarModiSarkaar,Wed Apr 30 11:46:30 +0000 2014,My nger bro 1st tim votd fr @narendramodi #selfie #SelfieWithModi @sunnyramulu #abkibaar300paar #AbKiBaarModiSarkaar http://t.co/ZB4uWvLqqr,Andhra Pradesh,4956,0,1,0
bjp,Tue May 06 11:54:28 +0000 2014,@pawanhatao Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:53:54 +0000 2014,@YSRCParty Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:52:54 +0000 2014,@SakshiHDTV Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:46:10 +0000 2014,@SunRisers Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:44:33 +0000 2014,@VishalDadlani #hyderabad Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,1
bjp,Tue May 06 11:40:38 +0000 2014,@pavan1230 @Urs_KNS @JaiTDP Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,3,0
bjp,Tue May 06 11:39:19 +0000 2014,@andhroindian @ksradvo Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,2,0
bjp,Tue May 06 11:37:23 +0000 2014,"Intelligence report #TDP 88 to 92,#YSRCP 68 to 72,#BJP 2 to 4 in #SA @RaviAKP @sunil77132 @nag4ever @Urs_KNS @TarakTDP",Andhra Pradesh,35,1,2,1
bjp,Tue May 06 11:35:12 +0000 2014,Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,1,0
bjp,Tue May 06 11:32:47 +0000 2014,@pdixit55 Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:32:45 +0000 2014,"Intelligence report #TDP 88 to 92,#YSRCP 68 to 72 #BJP 2 to 4 in SA..",Andhra Pradesh,35,0,1,1
bjp,Tue May 06 11:29:41 +0000 2014,@MAATV @srvinjamuri @TV9AP @eenadupratibha  Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:27:11 +0000 2014,@airnewsalerts Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:26:28 +0000 2014,@PawanKalyanFan Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:24:54 +0000 2014,@TOIIndiaNews Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:24:42 +0000 2014,@IndiaToday Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:24:12 +0000 2014,@India272 Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:23:35 +0000 2014,@smkoneru Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:23:02 +0000 2014,@ShereenYT YES.... Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 11:18:49 +0000 2014,@upma23 Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,4,0
bjp,Tue May 06 11:12:40 +0000 2014,@TOIHyderabad Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,1,0
bjp,Tue May 06 10:59:27 +0000 2014,@umasudhir Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
bjp,Tue May 06 10:55:56 +0000 2014,@RohitBJP Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,4,0
AbKiBaarModiSarkaar,Tue May 06 11:54:28 +0000 2014,@pawanhatao Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:53:54 +0000 2014,@YSRCParty Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:52:54 +0000 2014,@SakshiHDTV Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:46:10 +0000 2014,@SunRisers Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:44:33 +0000 2014,@VishalDadlani #hyderabad Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,1
AbKiBaarModiSarkaar,Tue May 06 11:40:38 +0000 2014,@pavan1230 @Urs_KNS @JaiTDP Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,3,0
AbKiBaarModiSarkaar,Tue May 06 11:39:19 +0000 2014,@andhroindian @ksradvo Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,2,0
AbKiBaarModiSarkaar,Tue May 06 11:35:12 +0000 2014,Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,1,0
AbKiBaarModiSarkaar,Tue May 06 11:32:47 +0000 2014,@pdixit55 Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:29:41 +0000 2014,@MAATV @srvinjamuri @TV9AP @eenadupratibha  Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:27:11 +0000 2014,@airnewsalerts Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:26:28 +0000 2014,@PawanKalyanFan Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:24:54 +0000 2014,@TOIIndiaNews Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:24:42 +0000 2014,@IndiaToday Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:24:12 +0000 2014,@India272 Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:23:35 +0000 2014,@smkoneru Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:23:02 +0000 2014,@ShereenYT YES.... Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
AbKiBaarModiSarkaar,Tue May 06 11:18:49 +0000 2014,@upma23 Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,4,0
AbKiBaarModiSarkaar,Tue May 06 11:12:40 +0000 2014,@TOIHyderabad Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,1,0
AbKiBaarModiSarkaar,Tue May 06 11:01:20 +0000 2014,"@ModiBharosa @narendramodi @BJP4AP @PawanKalyanFan @ncbn @iSupportNamo @vibhask1 @upma23  #namo #namo #AbKiBaarModiSarkaar  
Full respect!!!",Andhra Pradesh,7534,0,0,0
AbKiBaarModiSarkaar,Tue May 06 10:59:27 +0000 2014,@umasudhir Pls........ vote for (TDP-BJP). #AbkiBaarModiSarkaar #NaMo #PawanKalyan #BJP #tdp #BringBabuBack,Andhra Pradesh,773,0,0,0
