
congress,Tue Apr 02 11:59:45 +0000 2019,#Congress is not trying to win 2019 General Elections. It’s trying hard not to finish a distant 3rd behind… https://t.co/l7wClCgiQ5,India,40345,19,12,0
congress,Tue Apr 02 11:59:40 +0000 2019,#Congress manifesto addresses #LGBTQ rights; promises new transgender bill drafted in consultation with the communi… https://t.co/c9ga8EZEpr,India,8241707,47,10,4
congress,Tue Apr 02 11:59:39 +0000 2019,"@INCIndia going to scrap the sedition law (124A) if it comes to power

In short any comments/statements against Ind… https://t.co/OcIyP6Msye",,38,0,0,0
congress,Tue Apr 02 11:59:38 +0000 2019,"Capital Grapevine  
#Mahagathbandhan #PMModi #grandalliance #PappuYadav #Bihar #RJD #SharadPawar #NCP #Maharashtra… https://t.co/lmPfW4ohiJ",,1500,0,0,0
congress,Tue Apr 02 11:59:36 +0000 2019,To all the North Indians ..think twice before voting #congress...once #kashmir is ceded to #Pakistan and #China lik… https://t.co/qEPOhk3hzO,deep holes,8,0,0,0
congress,Tue Apr 02 11:59:21 +0000 2019,After promising few dangerous promises in #CongressManifesto @RahulGandhi has made it clear that #Elections2019 is… https://t.co/iiGhjVP9aS,,203,0,0,0
congress,Tue Apr 02 11:59:05 +0000 2019,"@sonaliranade #UPA &amp; #Congress 's #NYAY is

#CoalScam 2.0

#RahulGandhi himself on bail for 400Cr Tax Loot",,8,0,0,0
congress,Tue Apr 02 11:59:01 +0000 2019,"காங்கிரஸ்  தேர்தல் அறிக்கை படித்துக்கொண்டு இருக்கிறேன் ,

மீண்டும் என் தேசம் ஏழைகளுக்ககான , ஒடுக்கப்பட்ட மக்களுக்கா… https://t.co/5ccMhQEFrB",Riyadh,2303,106,42,2
congress,Tue Apr 02 11:58:48 +0000 2019,"नमस्कार मित्रांनो...माझ्याविषयी थोडंसं...
https://t.co/px6E5Gcgnf
@NCPspeaks @INCIndia #NCP #Congress #ThaneLoksabha #Election2019","Maharashtra, India",5929,28,9,0
congress,Tue Apr 02 11:58:46 +0000 2019,#LokSabhaelections2019: #Congress promises to amend AFSPA Act if voted to power https://t.co/ooXUcODfSY,India,7599,0,0,0
congress,Tue Apr 02 11:58:10 +0000 2019,"హస్తం పార్టీకి చెందిన 687 ఫేక్ అకౌంట్లను తొలగించిన FB
#Congress #FacebookFakeAccounts #V6Velugu https://t.co/fFBEPV5BUL","Hyderabad, Telangana, India",75076,5,3,0
congress,Tue Apr 02 11:57:58 +0000 2019,"#AntinationalManifesto 
Shame! Shame!! #Congress 
#JantaMaafNahiKaregi 
#CongressManifesto
#LokSabhaElections2019","ऐलनाबाद, सिरसा, हरियाणा (भारत)",365,0,0,0
congress,Tue Apr 02 11:57:36 +0000 2019,"પાટણ લોકસભા બેઠક પર કોંગ્રેસને થઈ શકે મુશ્કેલી, ઠાકોર ક્ષત્રિય સેનાની 5મી તારીખે કોર કમિટી બેઠક, ગઠબંધન તોડવા પર નિ… https://t.co/K3dcZgMlKM","Mumbai, India",22263,1,0,0
congress,Tue Apr 02 11:57:35 +0000 2019,"ಧಾರವಾಡ ಕಾಂಗ್ರೆಸ್ ಟಿಕೆಟ್ ಗೊಂದಲ : ವಿನಯ್ ಕುಲಕರ್ಣಿ ಅಸಮಾಧಾನ 

#LokSabhaElections2019 | #Congress | #Dharwad |… https://t.co/b1d6fboJMz",Bangalore,64516,4,0,0
congress,Tue Apr 02 11:57:26 +0000 2019,"@tufailelif #Congress &amp; You are #Muslim 

Islamist #Jihad 

You are Filled with #Hinduphobia 

You support this… https://t.co/HYcXj24hLc",,8,0,0,0
congress,Tue Apr 02 11:57:21 +0000 2019,"Fight it ideologically
#CPIM #Keralagovernment #Congress #BJP #Wayanad #Vadagara #RahulGandhi #OommenChandy… https://t.co/X5MAmzIXz1",,1500,0,0,0
congress,Tue Apr 02 11:56:01 +0000 2019,"Rahul in Wayanad: CPIM and BJP nervous and restless
#RahulGandhi #RahulFromWayanad #Wayanad #BJP #NDA #LDF #CPIM… https://t.co/2XJ8i5QRcB",,1500,0,0,0
congress,Tue Apr 02 11:55:50 +0000 2019,"King Vikram yet again loses the bet to Baital!

https://t.co/jt6oPCy3xA

#diamondcomics #indiancomics #comics… https://t.co/SqTKbVpkGy","B-35 Sector 67 Noida, U.P. India 201301",413,1,1,0
